,Employee,Education,Soft Skills,Technical Skills
39,True,1.2807964559448426,0.701839251319434,0.16914993405445575
40,False,3.026111290411583,-0.10131424677857948,-0.09399906182515028
41,False,-0.5556611006582455,-0.2566793324941114,-0.22534083916365003
42,True,0.57770717864099,0.4656095715429196,0.07475974218132009
43,True,1.6581030559737042,0.18307015487859973,-0.14227041114886418
44,False,0.2865534478679262,-0.07952222159874339,0.04738784888497527
45,False,-0.7763907788810241,-0.21347989865290865,-0.05638185947249959
46,True,0.8649568847068485,0.6884580091541143,0.625772985735244
47,True,-0.018859186680831818,0.20724713570812983,0.34300166079645866
48,False,-2.2674323212349305,-0.5883429803395389,-0.12458412578245072
49,True,0.5587057675238681,0.291643914937129,0.13185057592569993
50,True,1.2403256832265384,-0.25137171617240095,0.30611180576570474
51,True,1.0072545462842677,0.2227059781147021,0.11705400834018338
52,False,-0.8499610873740289,-0.12884724083205756,-0.46409923012136417
53,False,-0.5480932197196419,-0.6055421362476591,-0.3010542682481071
54,False,-0.07105239660073698,-0.14417462976012485,-0.3326717003118305
55,True,-0.28223067059645673,0.3841644469821976,-0.2386744664208011
56,True,-0.08671226141934361,-0.22749011143815226,0.2469534789663829
57,True,-0.0012989983926030549,0.3409722829381083,0.10952018220580537
58,False,-1.343299372228761,-0.3519487260691515,-0.19036160254199422
59,False,-0.8562192913784947,-0.0959517061904054,-0.6953727523256806
60,False,-0.8282854486553815,0.0433056536260821,-0.3231729718988132
61,False,-0.8525854407527839,-0.3622008320058848,0.12165409177355527
62,True,1.9164437491891706,0.40188130950908957,0.6073298764679351
63,True,-0.7986504013077876,0.08337289998450809,0.08272580985952704
64,False,-1.0050493893583496,-0.049629028782250596,-0.13683980577233637
65,True,-1.0329570857153212,0.26011179919200395,0.13400856156012275
66,True,-0.7703528291765922,-0.029767053260011847,-0.08231511844146709
67,True,-1.2858972274969944,-0.07486051230935128,0.17967034858079747
68,False,0.9346246511862579,-0.019760278004052417,0.12390526537605649
69,True,-0.17226676951483014,0.17941697473742924,-0.06127787822756912
70,True,0.7900431114471432,0.6020222350147338,-0.2403963315402624
71,False,-1.8196713027061109,-0.32648086939580856,-0.23108445694368077
72,True,0.9897369899974741,-0.5757147097098853,0.5661985859508643
73,False,0.7368962704907759,0.40100845740143964,-0.520151314686927
74,True,0.34364826154156164,0.5784490067517313,0.12430157655283874
75,False,-0.14380618339011048,-0.19311267334976437,-0.19656161238913405
76,True,-0.5823959385649282,0.3087891763917111,0.29259886334126584
77,True,1.6352369179320474,0.08990462679265114,0.5135465983635709
78,False,0.06597190525343537,-0.03148886678499055,-0.4977411339380892
79,True,0.5675124886154158,0.19000840754807677,0.378859678084945
80,True,0.5140798228863905,0.3793472101150099,0.0989805910471174
81,True,0.4147365711572125,0.49655663762898705,-0.15659394713190775
82,False,0.15214384627133518,-0.022591024635469886,-0.7040363105209398
83,True,0.7172464592417722,0.4923157931161763,0.5063444599972816
84,True,-0.44422553007613375,0.2949220048520145,0.16432390120357226
85,False,-0.4086608026465943,-0.1697287923166842,-0.1458961673124225
86,False,0.21183586642045626,0.01024339100077894,-0.07142217226663228
87,False,-0.7957226393391801,0.30994208270165235,-0.5504429604871826
88,False,-2.066276244751808,-0.5374775244403593,0.13618914710062935
89,False,1.4155283519358115,-0.05163068914713356,-0.1650557522579947
90,True,0.8705947439548125,0.37893496466548593,0.19615699687356053
91,False,-0.4386710140253997,0.1100066057984552,-0.594667108638986
92,False,0.8226437976184424,-0.005773919747953257,-0.17487363083954294
93,False,-1.2202588023659686,-0.6787131097304313,-0.31474429367093254
94,True,0.3255197400581034,0.08903885193528945,-0.002201995828082559
95,True,-1.639879930686049,0.11397230576645279,0.2985337275814134
96,True,0.7581764046933485,-0.026485519348152076,0.2716223533168709
97,True,-0.24142773927230204,0.5826336586708039,-0.025548851514868576
98,True,-0.35710992315550466,0.043903979018653415,-0.04552968928055154
99,False,-1.7340880494902702,-0.09171781872168813,-0.1743509821498208
100,False,-0.3363013046089637,-0.3671945408679143,-0.1510560639144064
101,True,-0.8220795015963406,-4.329112429632409e-05,0.278797153308821
102,False,-1.3920591355928014,-0.57281449417077,-0.6372343354340767
103,True,-0.5697857042742566,0.3338486120295119,0.01715966260597221
104,True,-0.10027913643012372,0.07227205214501123,0.4440453960266175
105,False,1.4767414318530978,-0.42578532556138093,0.35138624862119094
106,False,-2.029661024806517,-1.1386039383954076,-1.0561259463027703
107,False,-1.4021601728927189,-0.25190442087029513,-0.7313355737127749
108,False,0.026920375621544073,-0.7492683087312778,-0.0881056499457128
109,True,2.1480636754030877,0.5849299302839677,0.6916923077559801
110,False,-0.8045931328835612,-0.1328674855131179,-0.20494654947190247
111,True,-0.050835774984695596,0.5579567139567684,-0.14475668503727304
112,True,0.5739361368135134,0.3718530652757446,-0.30264233497467474
113,False,-0.44679233153002396,-0.4110190358788274,-0.268752652263759
114,True,1.4758860919187047,0.26545999312058466,-0.02135601965017969
115,False,-0.28421090199800286,-0.4226481366064455,-0.1763634176427679
116,True,0.4520430755421067,0.5153886576545904,0.2959446239322753
117,True,0.19889934869645823,0.2872976860997193,0.44962052357807436
118,False,0.205285210958893,0.1754155595226784,-0.38765400931588784
119,False,-0.004476461216774919,-0.04259766138938712,-0.22997509221382412
120,True,0.8491990909499091,0.2668222551669387,-0.015070940118118978
121,False,1.7878107043709026,-0.19334829538337536,0.09359669661672138
122,False,-0.11197496397747378,0.18576859507421783,-0.5871258486564525
123,True,1.5738515766619043,0.19926524359443204,0.5766139641188175
124,False,-0.860063888518653,-0.07528059425694325,0.002940791338832252
125,True,-0.7266793946166681,0.03271377187432635,0.11593285634574667
126,True,-0.014291540056041361,0.3083560200394041,0.9581126011279538
127,True,0.07638208663959899,0.5137633156856858,-0.016999829196181294
128,False,-1.7793966551617013,-0.624577170392687,-0.6274842701705567
129,True,0.5411239517338865,0.42276208140204213,0.4426139575296981
130,True,-0.7101060235359865,0.30788548853194775,-0.20228179256479356
131,False,1.4877618804515558,-0.04273398997801278,-0.3906902570294759
132,False,0.5465831593505707,-0.15051961256739907,-0.49202583115847265
133,True,1.3932494841736953,0.2958187619576267,-0.23530900296704277
134,False,1.5506995110077844,-0.17857757913820008,0.06126128567778817
135,True,0.6866727315709124,0.5031910173030628,-0.08082879511654299
136,False,1.523525946828215,-0.4503459535689426,-0.287452314618434
137,False,-0.04159736645213164,0.10962109553870861,-0.23805313333017789
138,True,0.7075963121475425,0.40085950482510063,0.32255326907681403
139,True,0.2397849439539713,0.05804703011492525,0.2948705761153409
140,True,1.020606571100411,0.3726315995875208,0.4784243740548566
141,True,0.9209897511521138,0.23808133321874658,-0.07625086805918137
142,True,-1.0411546843616797,-0.11004209869348755,0.1792267467334297
143,True,0.2893967711091652,-0.04414156708962186,0.40772843999139496
144,False,-0.0077490925288284055,0.006301668956709638,0.19610330977395496
145,False,0.8651176280983636,-0.3480463225990925,0.09066636297592924
146,False,0.47478560657857327,-0.13828979079765613,-0.14117271523626812
147,False,0.3515584384791347,-0.9516971606437958,-0.06691063627736929
148,True,3.1478246306159456,0.3484120425204867,-0.20261812804668383
149,False,-0.9328773199327728,-0.27350436338040085,0.01949799979170075
150,True,-0.12330201175421258,-0.11473316258657039,0.3253976880624494
151,False,0.524762665243384,-0.06507326661916862,-0.19974601734316155
152,False,0.26357793162285,-0.7699235710965059,-0.20677034726581695
153,True,-0.7164538123739301,0.1965549396899589,0.05510716855660096
154,False,-0.5827612265612315,0.32115555353025893,-0.3343805355682022
155,True,0.5061978769300898,0.2323798285766334,-0.3091571247724182
156,False,1.965867510786685,-0.22883225917904637,-0.07163545581226582
157,False,-0.5703991338461338,-0.06402680961049892,0.032429123577158915
158,False,0.21474963327484517,-0.3198059463053158,0.07107424212852748
159,True,0.5205116277092343,0.33725947000020856,0.2071502954739698
160,True,-0.9089742111699001,0.45662747356023,0.002345567389072517
161,False,-0.31551389770086,-0.3834864930189557,-0.3712847144655025
162,True,0.33420811295652747,0.06525989954226155,0.2531832829185673
163,True,-0.9969716032319154,0.26531641094446184,-0.28869181684325795
164,False,1.1931490467298786,-0.2604608238490492,0.09863578544793206
165,True,1.1874355022129708,0.3639179815010429,0.2846525530394618
166,False,0.5417265018705758,-0.4768497300284234,-0.36735513839336104
167,True,-0.715182750356439,-0.007376716759604912,0.20603246642695916
168,False,-0.8020969875253985,-0.0668424557072412,-0.5587457870808369
169,False,-1.1795805375581156,-0.30944203855653213,-0.3537593952474184
170,False,-1.3346450229783942,-0.10842008259070586,-0.21684161502278368
171,False,0.47650507345807414,0.010591245798521234,-0.2973025532959893
172,False,-0.391589252336361,-0.4536005963541675,-0.2798211963772831
173,True,0.018370388449221384,-0.05884001393129715,0.2751546341659647
174,False,-0.419823152163999,0.02574261840743719,-0.31440067685041745
175,True,-0.8857457505868479,0.2746659505815412,-0.008298151155483727
176,True,0.9045346337295234,0.1362712176721634,0.14174709503685232
177,False,-0.2327305888841628,-0.1658677310116802,-0.15389285994199825
178,True,-0.21969444238958616,0.4255354471027583,-0.16424750342038344
179,False,-0.1341857814283785,-0.34647470854073026,-0.2677364036146141
180,False,1.5920377137620756,-0.12548535898523333,-0.13803483287649382
181,True,0.04831469477570893,-0.062174217101991516,0.21654286139975415
182,False,-1.0630781803615514,0.09066827264238879,-0.2320692398697909
183,True,1.006944523316478,-0.08563627168660667,0.4592901830579854
184,True,0.5014833388090245,0.011059777192815062,0.24700462103226464
185,True,1.3085710329528666,0.3117582887010424,-0.06902031815318796
186,True,0.39634742837714565,0.29680034609139444,-0.13969467392275836
187,False,-0.5127008491321797,-0.4260080592973449,-0.15245008990829337
188,True,0.0701539220587274,0.181468789835287,-0.15510597522734898
189,True,-1.0187862811960104,0.3075671347314738,-0.19933993507950767
190,False,0.11407805647476091,-0.5201698048795672,-0.24653674403656547
191,False,0.25586758593998815,-0.22794689940788923,-0.22292226487575403
192,False,-2.683149979746738,-0.3301990752185222,-0.4307070287251126
193,True,0.08686162448040288,0.008107080797853584,0.3010412332105625
194,False,-0.6192601460787903,-0.2463332719830539,0.008578394279029296
195,False,0.02866349401277043,-0.37489231910997195,-0.1543976606851869
196,False,1.4032779059863363,0.0484077567966483,-0.4220802537348778
197,False,-1.1383365912396965,0.07764763989045613,-0.5318065611899409
198,False,1.2106146813304322,-0.1959495420240067,-0.4076126038067539
199,False,-0.9534461208804302,-0.24619554534519644,0.0032138363855105656
200,True,-1.1630062333609403,-0.23568887961132082,0.07152451499177365
201,False,0.928694185081887,-0.2753849954798178,0.07110793886857336
202,False,-0.846102102114125,-0.4323142001140926,-0.017891200918226102
203,False,-1.5506253547693665,-0.21365034823670043,-0.4165148823318295
204,False,-0.15547609721400885,0.15671015986987483,-0.09171392437652928
205,False,0.5309989468191535,-0.2757981309714263,-0.13283093661555745
206,True,2.131611095966333,0.09622494134914035,0.04622592011867316
207,False,2.491678652552834,-0.41190801768604185,0.26612989614759724
208,True,0.42437108796401096,0.08879681930341272,-0.2654230392958198
209,False,0.9750762689278684,0.24362175346574566,-0.2681379686416832
210,True,1.0929315673670315,0.16238811800582653,0.12554910589357543
211,False,0.8084277783575128,-0.19770897083850542,0.10041863506488147
212,False,-0.3774702286062648,-0.40399306426616327,-0.7972213065836363
213,False,0.5369399985506036,-0.712118993968768,-0.33827067837028124
214,True,1.4204969035445898,0.1980743167626554,0.4803259656126966
215,False,-0.7497877673845148,0.02331552734957379,-0.28113546175631926
216,False,0.9302237117687356,-0.21038234786209553,-0.42713180657436073
217,False,-2.1169959420407887,-0.08476089800620748,-0.3679071326171407
218,False,-0.10774050046627126,-0.1605412440845271,-0.0808756643579278
219,False,-0.2867885216112815,-0.37438090463533436,-0.37425721201374246
220,False,-1.302957105277321,0.021238855495859604,-0.4978201337864565
221,True,-0.1656765565747771,0.20754974077904675,0.30381179167609673
222,False,0.20084535148260327,0.06245043157822566,-0.5606790149737853
223,False,0.9075907498417057,-0.27002325304089675,-0.2360388083478968
224,True,0.21193898600407363,0.05787199014545951,0.10604438931537727
225,True,1.1105341488244416,0.40361806157092794,0.09526845503406711
226,True,0.38825740901393796,0.2526493775168055,0.4099103936853856
227,True,0.17559057772421416,0.20987129198944038,0.44637946959713165
228,True,-0.7024326690948006,0.5248047896449342,0.26067661474938636
229,False,-0.8730123680548366,0.12892248063594952,-0.21878423201093244
230,True,1.4266112646553244,0.5306277868647299,0.3632471225373617
231,True,0.6932079199730528,0.6764606708670614,0.2671552538642962
232,False,-0.7037083419428961,-0.0899149707241739,-0.11777115932251736
233,True,0.2553477036191743,-0.030520271586567373,0.15908755559503712
234,False,-1.4950471612497696,-0.4928491032433962,0.21308782718573405
235,False,-0.6093232517403063,-0.6148002271704507,-0.10325819515276495
236,True,-0.9144653184209169,0.1670432060622067,0.26892973034551604
237,False,0.6075529205896123,-0.4181826030206501,-0.015010687308941485
238,True,-0.14141073441865573,-0.09291229140622385,0.30382516962915035
239,False,-1.103938236481283,-0.6240808206730956,-0.0961100718560085
240,False,-0.20924411669199774,-0.0032653602041746582,0.05896757182680714
241,False,-0.09346007031721379,-0.619979945667991,0.0187891317843357
242,True,-1.1151713439853572,0.2225556870085103,0.12967503026361338
243,False,-0.45868053916348134,-0.13709201624079287,-0.5007915065154736
244,True,0.48489599992955645,-0.07700057338828076,0.17928422035771885
245,False,1.0011869650926066,0.16490739431587395,-0.30158260132098225
246,False,1.2499112932022292,-0.14934883178983693,-0.11305740369887103
247,True,0.8389910858443116,-0.09340797124810007,0.5231145509835589
248,True,-0.04874124039396969,-0.0848925256021002,0.26869433520442887
249,False,-1.1313743663608171,0.021645441321314823,-0.5452135645232443
250,False,-0.32579748064827424,-0.5332336080427942,0.005240372946119835
251,False,-1.5250000451296917,-0.4215449766252725,0.11900490367268363
252,True,0.882231993771197,0.20016394737564036,0.04697334793894957
253,True,0.15981119956035017,0.11369920913330954,0.24990987657421393
254,True,1.6400938078739673,0.3593312133049752,0.6489492660026017
255,False,-0.5006213501509954,-0.1844004966547776,0.16527399786673833
256,True,0.010049043179243822,0.1290314897985234,-0.12830499862799882
257,False,0.9664362961385189,-0.14582689983971878,-0.20298605118811472
258,True,0.2258119546289748,-0.26548004092916816,0.3093709280865658
259,True,-1.3575645374636187,-0.004726836774102516,0.1616487584377088
260,True,0.2883502254275388,0.31034474612045815,-0.12256491023816168
261,True,-1.1315646294802044,0.2413884885130007,0.08210972443790959
262,False,0.43558156776908125,-0.21285694198181912,0.07843553615418614
263,False,-1.5195635358435846,-0.019833774980720614,-0.1465756904221834
264,False,-0.1658684259621291,0.02220579510399089,-0.06383903031302789
265,True,-0.5894781546136623,0.09539073071050586,0.45290013201848717
266,False,-1.292909087389786,-0.542704420659519,-0.12016199906810035
267,False,-0.9292104699074452,-0.08390170629919477,-0.21662311312587018
268,True,-0.9641755569016983,-0.36187628103732905,0.46349510920812687
269,False,-2.1384484965699384,-0.2546624195150436,0.05952409631867428
270,False,-0.6015291104174592,-0.04043993305931669,-0.5034836843596939
271,False,0.44670848878597,-0.0844535988756954,-0.7143713219200394
272,True,-0.524168198317547,0.3884096235247794,-0.11719377956295243
273,True,0.41155816432466247,0.49327936718593657,0.005359810677943208
274,False,-0.5239778363187448,-0.17419615074300504,0.24982474424063228
275,True,0.10430894068218924,0.15101456632967072,-0.07470198351225045
276,False,-0.883967332468468,-0.28564630841469424,0.14730174517838407
277,True,1.8500423608421117,0.05768100500043266,0.15071203844131326
278,True,-1.4340998255393231,-0.07479610044895786,0.4820623370637328
279,False,-0.9617901826914252,-0.22365527958192521,-0.08443675216101298
280,True,1.2630652289449293,0.141947906888012,0.05303372022693981
281,True,0.10221501104883869,0.09399164950542682,0.20276724916465313
282,False,-1.5510929822926915,-0.2811734302818504,-0.3020741074451522
283,True,1.2687018650019382,0.37896118031595627,0.0986990030713944
284,True,-1.8100080351371617,0.01207303149576755,0.5923828681579388
285,False,0.11611982343930863,-0.14835502264791267,-0.15229125385843417
286,False,-0.3283959312741695,-0.3747095971940745,0.32870651156564545
287,False,-0.3043324360810763,0.09745182844107063,-0.2273563136199756
288,True,0.49356452021302855,0.43788892524840395,0.1363320596293432
289,True,-1.741398039837483,0.02135989587678272,0.2511990414115436
290,False,0.13845306315289016,0.11924136113499673,-0.10315813300137927
291,True,-1.002202994812698,0.07455922920376881,0.16305681227184948
292,True,-0.6183237698514933,0.26757566279395095,-0.1417484987655983
293,True,1.4974966133815302,0.09103591726379573,0.5889629894893215
294,True,-0.43721203619022014,-0.22727729559086493,0.44654885416089785
295,True,0.4440554422694025,0.18206281946115704,0.5999865965687744
296,True,0.41514968983545175,-0.017170508176065143,0.25492238406888523
297,False,-0.27633301457781057,0.07940241465125661,-0.3547154938764694
298,True,-1.0731546796476612,0.684554970923231,-0.3965810927384378
299,False,-1.7387437013223108,-0.5613645807216806,-0.1503661757147521
300,False,-1.728353256834933,0.09420905168496585,-0.3856037944713713
301,False,-2.2481114522963863,-0.23737455596609383,-0.05913522454871287
302,False,-3.137876337624439,-0.42080996446230967,-0.19915594935637276
303,True,0.06986821469634572,0.017232131177810785,0.1402190140684495
304,False,0.1675394759472195,0.17889059440498023,-0.5682289240488511
305,True,1.0792143825579128,0.41357447130304514,0.527970858977815
306,True,-0.4480138786841856,0.031406659935984335,0.19412147674317734
307,False,-1.018599128549595,-0.3470679411195817,0.37170958733460346
308,False,0.7649655399170849,-0.06782123124662558,-0.4022511675635963
309,False,0.6805265086471495,-0.16132831410505527,-0.2829254162092746
310,False,-0.6525979564950117,-0.38987129215771477,-0.16847336904810017
311,True,-0.5512483199869687,0.48603644561895987,0.22158338965829513
312,True,-0.18012949599372408,-0.13884946468829393,0.4718955925914883
313,False,-0.48142562088018526,-0.33415647273087606,-0.34171731612889933
314,True,1.648811280441084,0.18559240747076,0.3638224650789208
315,False,-0.8296778194626516,0.4080574619032943,-0.6541564331604395
316,False,-0.43415206210972346,-0.05039903446857887,0.027276186129686353
317,False,-1.1939302912518703,-0.35946636595275927,-0.10306004342877065
318,False,-1.5469725717570326,-0.5993911825183632,-0.15564492518449374
319,False,-0.9133161557638553,-0.7060887933755702,-0.45423743534722644
320,True,-0.20792620946974785,0.1640552291230185,0.12421555029392636
321,True,-0.9187055736513193,0.22192387393743168,-0.02154786797031992
322,False,-1.4840453295675802,0.07735144516733006,-0.5627699869679473
323,False,-1.2564108585574498,-0.6554803294133251,-0.10727640757327249
324,False,-0.7493069446740771,-0.052327193471069705,-0.009265134434453981
325,False,-0.35907784866891695,-0.09113208406728719,-0.34607984788584023
326,False,0.22888440843118243,-0.26295771200493934,-0.10429600054458463
327,False,0.04728209357074654,-0.40397650539428975,0.08639751361286939
328,True,-0.35346502059545615,0.22560968310206095,-0.03751417773109818
329,True,1.5568690618852645,0.5988738482331404,-0.07448163185749568
330,True,0.02803958165113992,0.3841812220387776,0.19197952909599847
331,False,0.6979927531835463,-0.06469732613778977,-0.0883323228523361
332,True,0.6832980737723111,0.42593976800567557,0.006670854478766697
333,False,-1.535077519836539,-0.09968776413098863,-0.13401491386086645
334,True,1.1356854902835918,0.5006186367681839,-0.19725101523694472
335,True,0.873348097085052,0.04535823268118394,0.33518485920949426
336,False,-0.3449001394766845,-0.2829503741269313,0.24973625413997932
337,False,0.335494453324973,-0.5644007308624364,0.4137058354250557
338,False,-0.4136322409111143,-0.520998888723522,-0.6734492197206012
339,True,-0.21566936111268922,0.29296843854318805,0.4381755226206414
340,True,0.23048160663906217,0.2244873086991542,0.5234742581723446
341,True,-0.09091675376981073,0.10378653436604257,0.048539757537552866
342,False,0.697874363364976,-0.01180278969882724,-0.2247636567892296
343,True,-0.06505469960019324,0.05217321088259727,0.4473050175800562
344,True,0.618409526464233,0.048184290668042425,0.6737597291358277
345,False,-0.8315729337027736,-0.25818920593560646,-0.07160253739237953
346,False,0.4238950874287674,-0.3420423063101963,-0.4097480694088752
347,False,0.5619274384863516,-0.2515361880102189,-0.12223383397441527
348,True,-0.6127904938291754,-0.10063310718152327,0.00331682042671929
349,False,0.05869793076203374,-0.2230834510004394,-0.3284861125915574
350,False,-2.388139980566748,-0.8776477291127899,-0.2583569056517341
351,True,0.48143365287303,0.33274580701152406,0.03529523586158571
352,True,1.2599559776746063,-0.062241559100533084,0.5576490787611287
353,False,-0.712876036028099,-0.2859565189649987,-0.07488379601593399
354,False,0.279128147844262,-0.4190057596290426,-0.24533982291682932
355,True,0.552934356199709,0.1448776456142879,0.3250013262898976
356,True,0.49110407679311674,0.523650902179464,-0.33174529357568494
357,False,-1.863465932856713,-0.07861930404347517,-0.31254471482701185
358,True,-0.12448690087517739,-0.12838545280594352,0.2947952559526967
359,True,-0.024966822255916805,0.30820970501698625,0.02705046644531066
360,False,-0.39703675633280294,-0.6187736961236513,0.2709519974361968
361,False,-0.4218697370057193,0.3243963860366386,-0.2847530459428467
362,True,-0.6835698439530906,0.08340244250372116,-0.02754091977316408
363,True,0.3289202276718992,0.08246918150059751,0.049874354304137045
364,False,-1.040583533634001,-0.1870551332261124,-0.11307348541391292
365,False,-0.0779567808270852,-0.07153086282733691,-0.18654796156573955
366,True,1.482648375865511,0.40618379329658905,0.33178898069327933
367,True,2.20827037376878,0.12369569227400583,0.10321561614244544
368,True,-0.1471615263314542,0.01024643607397414,0.3468165937993132
369,False,-0.3781858089851459,-0.2918603097018537,0.07052108555744588
370,True,-0.6997840152562461,0.12478914547187235,0.06886095006051816
371,False,0.15527218031687792,0.127270747486132,-0.624221120971772
372,True,-1.0489573898996087,0.5630704303793056,-0.24672638885321735
373,True,0.1796002395420556,0.4072836688119834,-0.31988045751629657
374,False,-0.3473992674376563,-0.03667501991529473,-0.460593710714414
375,False,-0.24351156635275148,-0.22325042402194895,0.2723527536729567
376,True,-1.429923331653726,0.21065384367086823,0.2652049165618088
377,True,1.3140419637694594,0.42058902375339835,0.19808385025017963
378,False,1.0913087188551176,0.08157266238812494,-0.13392451236674727
379,False,-0.35259819602356846,-0.020983312847217307,-0.5703377969653165
380,True,0.7902843586906927,0.23553218997044745,0.15884788988583898
381,True,-1.1310031895354544,0.2722153897026133,-0.14367812044704872
382,True,0.34783959790567803,0.28697531587860414,0.3038314306402787
383,False,0.0888256357498524,-0.12671365640519694,-0.18475190303970446
384,False,-0.7332891852057211,-0.26077861467660834,-0.35806979689752094
385,False,-0.30644347969493113,-0.15926540476472523,-0.1059750836702765
386,False,0.025607204440332203,-0.40909048321937636,-0.014552159417361992
387,True,0.599958215850391,0.46978655657697765,0.5649398066835645
388,False,-0.04641299828687752,-0.2963931056165573,-0.02571399988781887
389,False,0.20826483083616695,-0.2996114442511921,-0.4650146283506775
390,False,-0.6767296854487108,-0.5756543097487395,0.14171578013378994
391,True,1.2910763674512125,0.07103568509839722,-0.10359144140609725
392,False,-0.5318155249610677,-0.27916100437845687,0.19154154006904686
393,False,-0.3889309590251278,-0.18624066113329799,0.08694153973032848
394,False,-1.5200115828550724,-0.4658097296219417,-0.47264774002510385
395,False,-1.2885823550986109,-0.041529137453984954,-0.30433795151757437
396,False,-1.2081267956973905,-0.13075725428279253,-0.7291698313875006
397,True,-0.6215879557653445,0.8019877487743741,0.2413946716726019
398,False,-2.384820052887508,-0.42219498343633743,-0.1727444962724731
399,False,-0.6847381050297674,-0.3799925607077141,0.005749047010467204
400,True,-0.08642145413813387,-0.05768533902675719,0.28863138022964885
401,False,-0.8300831187182828,-0.6807140959578462,-0.48157628394100294
402,True,0.049260370487266114,0.33802764473442576,0.15347883884890998
403,True,-0.8189479995462826,0.5074422273865381,0.47600820257191917
404,True,-0.78520884263827,0.18691247421523613,0.022043844003508256
405,True,-0.18519748969253857,0.10956709104271022,0.3347600372417425
406,True,-0.25689173250736386,0.4625801504368137,-0.17703394341926051
407,False,1.6051760496127756,-0.2853665654587533,-0.28290483013628054
408,False,0.18471373445089095,0.033888546410323815,-0.15123748626137365
409,True,-0.794000575518237,-0.015456807165336192,0.3672776062081791
410,True,0.03793313125425374,-0.0540814903558249,0.7477353275992118
411,True,-0.11497838137703044,0.1439001449393863,-0.41055112324150705
412,True,-0.507964236481893,0.37304819781235643,-0.19163606641411457
413,True,0.6727777165165193,0.27527056910417946,0.3222302424195168
414,True,1.4668156583881942,0.24734122580026943,0.32825528504173984
415,False,0.7180732853658517,-0.4247315288613555,0.12127616552551969
416,False,-0.15441689331342306,0.3483584951017004,-0.152086114139435
417,False,0.8771999183223511,0.03575221254393022,0.0552895562150899
418,False,1.0783563699621388,-0.2954283655225223,0.25038703139025004
419,False,-1.294179439716226,-0.234642951087971,-0.7604339371897223
420,False,0.5757392792515705,0.20278035249528537,-0.41082370293733794
421,True,0.23489713797487155,0.22272930966782015,-0.11214665141967525
422,True,0.16282444971162907,-0.01569248242487828,-0.056711225683755084
423,False,0.34378507944612563,0.15730920765064907,-0.07671301723158974
424,False,-1.2845295423021514,-0.24779902603522613,0.018068392540057543
425,True,-1.2782109342791286,0.007500353286883893,0.3874883559518542
426,True,0.38030695123706376,0.6870445789252407,0.0010681553111308029
427,True,1.573816740663483,0.4088752307919491,0.17534015257210733
428,True,-0.10292777628492866,0.3883811859531555,0.443962538308403
429,False,-1.544430626491456,0.05047252419363249,-0.5117657609444652
430,True,-0.9403231846236828,0.00028285109906242556,0.21996692169220125
